id,Status_D,Status_C,Status_CL
9256,0.09195192,0.90631866,0.0017294366
9257,0.013547125,0.9829077,0.0035452263
9258,0.2109373,0.7829646,0.0060981703
9259,0.23532365,0.7047708,0.059905533
9260,0.03972862,0.958375,0.0018963857
9261,0.9950671,0.004859465,7.3409785e-05
9262,0.09099254,0.9079426,0.0010648327
9263,0.0041114823,0.99519944,0.00068909157
9264,0.93145525,0.06690313,0.001641567
9265,0.120948836,0.8671441,0.011907039
9266,0.01257047,0.985712,0.001717556
9267,0.0061786356,0.9904497,0.0033716161
9268,0.13950169,0.8478406,0.012657654
9269,0.03958391,0.95257837,0.007837765
9270,0.48327994,0.511387,0.0053330273
9271,0.9805735,0.012597111,0.0068293996
9272,0.049326822,0.94902205,0.0016510807
9273,0.0043246173,0.9664727,0.029202724
9274,0.017896777,0.9793289,0.0027743203
9275,0.49886134,0.20667335,0.29446533
9276,0.011156626,0.98538464,0.0034587448
9277,0.010340776,0.9830897,0.006569516
9278,0.9519385,0.03045445,0.01760701
9279,0.30002952,0.6928339,0.007136545
9280,0.33981422,0.6350117,0.025174115
9281,0.099797145,0.89927614,0.0009267393
9282,0.04510765,0.9487272,0.006165181
9283,0.038388494,0.958702,0.0029094785
9284,0.107020825,0.8582893,0.034689862
9285,0.049598057,0.9486718,0.0017301526
9286,0.65652525,0.33249852,0.010976212
9287,0.020036476,0.9717319,0.008231564
9288,0.23415057,0.7396179,0.026231498
9289,0.6006937,0.3637417,0.03556458
9290,0.2365572,0.75397515,0.009467611
9291,0.015994217,0.9804914,0.0035143816
9292,0.6321739,0.2989802,0.06884589
9293,0.12485048,0.84567165,0.02947785
9294,0.022913806,0.9652705,0.01181567
9295,0.067535535,0.91930765,0.013156774
9296,0.45857966,0.5043433,0.03707706
9297,0.4658179,0.52733546,0.0068466715
9298,0.65259105,0.22522296,0.12218598
9299,0.15948237,0.8398751,0.00064247585
9300,0.14948744,0.81230414,0.038208436
9301,0.14539658,0.8055153,0.049088176
9302,0.11444757,0.8757502,0.00980226
9303,0.08104006,0.9090773,0.009882693
9304,0.051754843,0.94778705,0.00045809388
9305,0.078805394,0.8927929,0.028401675
9306,0.88086796,0.11736013,0.0017718606
9307,0.88215274,0.10006243,0.01778483
9308,0.39243,0.5598979,0.047672067
9309,0.01354169,0.983282,0.0031762652
9310,0.0040611746,0.9955389,0.00039994513
9311,0.29017103,0.7032792,0.006549805
9312,0.53085846,0.36168513,0.10745641
9313,0.030880613,0.9682399,0.0008794263
9314,0.998536,0.0013188835,0.00014516134
9315,0.6629669,0.33123302,0.005800055
9316,0.9761627,0.019871935,0.0039653396
9317,0.05639157,0.884206,0.05940242
9318,0.8808541,0.11573856,0.003407346
9319,0.040698305,0.8084556,0.15084605
9320,0.03266023,0.95843625,0.008903464
9321,0.054943193,0.9424732,0.0025836413
9322,0.22364482,0.77358824,0.002766966
9323,0.08309837,0.90571946,0.011182169
9324,0.86082715,0.09220613,0.04696671
9325,0.34775406,0.65083534,0.001410602
9326,0.8220255,0.17692424,0.0010502856
9327,0.14570193,0.8177687,0.036529426
9328,0.0155515885,0.9836404,0.0008080566
9329,0.9559737,0.026376652,0.017649617
9330,0.046995133,0.95063394,0.0023708653
9331,0.4122545,0.45239004,0.13535543
9332,0.21360451,0.78084666,0.005548904
9333,0.07498102,0.92013824,0.00488073
9334,0.12741856,0.8643994,0.00818201
9335,0.024467673,0.9534728,0.022059545
9336,0.9707618,0.016047033,0.01319117
9337,0.57166994,0.40386155,0.024468528
9338,0.48470843,0.49377668,0.021514945
9339,0.062046,0.9281076,0.009846422
9340,0.9975183,0.001675227,0.00080652395
9341,0.0070475168,0.9890899,0.0038625621
9342,0.03414433,0.9633072,0.002548444
9343,0.6737548,0.29970697,0.026538199
9344,0.18402949,0.787205,0.028765514
9345,0.80001336,0.17295194,0.027034668
9346,0.27198485,0.71856743,0.009447706
9347,0.043986823,0.95396876,0.0020443506
9348,0.9965682,0.0030003327,0.00043140928
9349,0.84568226,0.1433078,0.011009955
9350,0.024143437,0.9736587,0.0021979297
9351,0.4170612,0.46683922,0.116099544
9352,0.018991493,0.97936213,0.0016463803
9353,0.26962283,0.65775436,0.0726228
9354,0.039288353,0.9583996,0.0023120723
9355,0.940067,0.03595663,0.023976417
9356,0.06457754,0.92889446,0.0065280073
9357,0.19126324,0.79851496,0.01022177
9358,0.9638277,0.034834746,0.0013375418
9359,0.011175479,0.98805946,0.00076501124
9360,0.031518098,0.93222606,0.03625587
9361,0.55896,0.42208818,0.018951839
9362,0.5490818,0.44861698,0.0023011835
9363,0.20300786,0.41865253,0.37833962
9364,0.06943744,0.92496717,0.0055954084
9365,0.014222021,0.9751678,0.010610224
9366,0.9887137,0.010073445,0.0012128266
9367,0.059204333,0.93829584,0.002499843
9368,0.96943295,0.025607824,0.0049591735
9369,0.21380049,0.76420045,0.021999026
9370,0.009612948,0.9856505,0.004736569
9371,0.01193465,0.9673689,0.020696476
9372,0.11740327,0.8802219,0.0023747978
9373,0.13134585,0.86634266,0.0023114998
9374,0.24797428,0.7478088,0.0042169155
9375,0.63476425,0.36129072,0.0039450317
9376,0.9642019,0.0277013,0.0080967145
9377,0.040378213,0.9547088,0.004912953
9378,0.024454603,0.96975255,0.0057928055
9379,0.95485526,0.03108751,0.014057157
9380,0.8575471,0.1402823,0.002170634
9381,0.8540016,0.05931932,0.0866791
9382,0.9956701,0.0030790195,0.0012508888
9383,0.10604274,0.88083434,0.013122909
9384,0.14290933,0.78371245,0.07337825
9385,0.01381065,0.98171425,0.004475073
9386,0.8189739,0.126734,0.05429209
9387,0.22370502,0.3492647,0.42703027
9388,0.07235188,0.8952421,0.032406095
9389,0.015959775,0.98383427,0.00020598983
9390,0.07278132,0.9262377,0.0009809318
9391,0.0064475206,0.99159896,0.0019534586
9392,0.23322678,0.7597747,0.0069984747
9393,0.046312552,0.90477514,0.048912328
9394,0.22253898,0.760292,0.017169043
9395,0.022219347,0.9606368,0.017143862
9396,0.8006661,0.19522375,0.0041101533
9397,0.0663562,0.92839146,0.0052523944
9398,0.018142993,0.9790931,0.002763901
9399,0.57037205,0.39299476,0.036633175
9400,0.040518735,0.9470898,0.012391539
9401,0.85136974,0.13393266,0.014697631
9402,0.17099309,0.82692635,0.002080607
9403,0.031478804,0.95071584,0.017805317
9404,0.48573476,0.5035315,0.010733712
9405,0.040388327,0.9583292,0.0012824967
9406,0.008185153,0.9671427,0.024672158
9407,0.8439495,0.15385205,0.0021985313
9408,0.011892718,0.987295,0.00081230205
9409,0.7577704,0.22334793,0.018881636
9410,0.8524423,0.14537893,0.00217872
9411,0.04261562,0.95549774,0.0018866379
9412,0.7787827,0.17667785,0.04453945
9413,0.83184856,0.15567464,0.012476776
9414,0.24187052,0.13190871,0.62622076
9415,0.012223723,0.97358865,0.014187674
9416,0.09113082,0.90654296,0.0023262415
9417,0.8633458,0.12825617,0.008398046
9418,0.29489884,0.703983,0.0011181461
9419,0.9992341,0.00032715444,0.00043879566
9420,0.008842089,0.97819453,0.012963409
9421,0.0024231565,0.99726367,0.00031315043
9422,0.012164895,0.97515523,0.012679933
9423,0.011179021,0.96958536,0.019235661
9424,0.98294514,0.013305868,0.003749043
9425,0.07462878,0.9122185,0.013152705
9426,0.18403997,0.77527815,0.040681854
9427,0.02023325,0.9785234,0.0012433045
9428,0.05168244,0.048809852,0.8995077
9429,0.668583,0.32605472,0.0053623132
9430,0.0459997,0.9509344,0.0030659
9431,0.0788038,0.9023194,0.018876826
9432,0.02098916,0.97699827,0.0020125154
9433,0.99024,0.0077501065,0.002009898
9434,0.19971046,0.7961855,0.0041040727
9435,0.4233237,0.5598485,0.016827809
9436,0.17690168,0.79797995,0.02511839
9437,0.77893174,0.19256179,0.028506493
9438,0.14487533,0.8521581,0.0029665662
9439,0.8992913,0.09635589,0.00435285
9440,0.99467576,0.003463206,0.0018610079
9441,0.2624648,0.734038,0.0034972215
9442,0.06709782,0.92029536,0.012606867
9443,0.04845248,0.945956,0.005591566
9444,0.998934,0.0007292841,0.0003366897
9445,0.77712953,0.1935949,0.0292756
9446,0.4318602,0.5560687,0.012071071
9447,0.07333879,0.9061571,0.020504057
9448,0.5971263,0.36532104,0.0375527
9449,0.11866046,0.68616134,0.19517821
9450,0.8690059,0.12774906,0.0032450582
9451,0.5582337,0.3545609,0.087205365
9452,0.06181464,0.92816234,0.010022987
9453,0.012999379,0.9850448,0.0019557872
9454,0.08520677,0.9136428,0.001150395
9455,0.30839166,0.680304,0.0113043785
9456,0.009788323,0.98831,0.0019017045
9457,0.027983494,0.96774757,0.0042689187
9458,0.114301346,0.87921023,0.0064884773
9459,0.97799885,0.02020805,0.0017931525
9460,0.022184515,0.9686221,0.009193466
9461,0.026584517,0.97087866,0.0025368894
9462,0.038545474,0.95606214,0.005392301
9463,0.11478381,0.86655134,0.018664857
9464,0.08423572,0.91470414,0.0010601028
9465,0.10408665,0.8750624,0.020850908
9466,0.0022906528,0.9971717,0.0005376306
9467,0.9890203,0.010303272,0.00067641557
9468,0.9957404,0.0036225074,0.00063715497
9469,0.18969296,0.8073072,0.0029997972
9470,0.992786,0.003740341,0.0034735922
9471,0.9654388,0.032806937,0.0017542277
9472,0.3581795,0.61849004,0.023330398
9473,0.7100191,0.23438069,0.055600196
9474,0.97602016,0.018315349,0.0056645554
9475,0.55973434,0.43604514,0.0042204773
9476,0.08447696,0.9112907,0.00423235
9477,0.4433378,0.10569061,0.45097157
9478,0.07036646,0.92848456,0.0011490445
9479,0.7289423,0.21682651,0.05423119
9480,0.49701062,0.39181766,0.11117171
9481,0.24273004,0.75246334,0.0048065977
9482,0.06988767,0.9279379,0.0021743525
9483,0.39911819,0.5968466,0.0040352587
9484,0.11943132,0.87457377,0.005994933
9485,0.31696683,0.66051865,0.022514481
9486,0.3162679,0.6645014,0.019230708
9487,0.051647063,0.9468906,0.0014623738
9488,0.124520406,0.87283474,0.002644864
9489,0.10171064,0.8977801,0.00050919846
9490,0.10881016,0.8858346,0.0053552296
9491,0.078823194,0.9179202,0.0032566953
9492,0.0443958,0.9465839,0.009020306
9493,0.13574876,0.7990953,0.06515597
9494,0.45856836,0.53754354,0.0038881577
9495,0.2424616,0.7469373,0.010601119
9496,0.017339688,0.9754664,0.0071939547
9497,0.16474384,0.8272763,0.007979911
9498,0.11427719,0.7842302,0.101492636
9499,0.967312,0.025673464,0.007014536
9500,0.05439474,0.94307685,0.0025284055
9501,0.4344822,0.56066096,0.004856845
9502,0.14266182,0.8446188,0.012719335
9503,0.04409125,0.9529682,0.0029405893
9504,0.009139018,0.9863355,0.004525503
9505,0.073632546,0.92365605,0.002711452
9506,0.99535525,0.001698634,0.0029461165
9507,0.29787046,0.6751319,0.026997615
9508,0.9599212,0.03697873,0.0031000685
9509,0.0065396787,0.99294007,0.0005202187
9510,0.94007,0.039368562,0.020561453
9511,0.98978126,0.009716851,0.00050189503
9512,0.045147244,0.9540267,0.0008260016
9513,0.19478248,0.7929731,0.012244442
9514,0.37849036,0.03757186,0.58393776
9515,0.19504428,0.8015148,0.0034409654
9516,0.036516286,0.9517855,0.011698194
9517,0.98460686,0.010586192,0.004807034
9518,0.03395237,0.9584237,0.0076239533
9519,0.04384358,0.9552705,0.0008859081
9520,0.03239224,0.9598379,0.007769895
9521,0.013437843,0.9560599,0.03050226
9522,0.01788622,0.9817754,0.00033841768
9523,0.0019943877,0.99551976,0.0024858245
9524,0.7687823,0.18473554,0.046482198
9525,0.985742,0.012554481,0.001703574
9526,0.13989677,0.78479856,0.07530472
9527,0.034318954,0.9612754,0.0044057067
9528,0.99426407,0.0013501848,0.0043857335
9529,0.09855447,0.8974604,0.003985172
9530,0.005122223,0.9932748,0.0016029617
9531,0.094515875,0.7330375,0.1724467
9532,0.07970072,0.83037937,0.08991993
9533,0.1370664,0.8620532,0.0008803959
9534,0.99109495,0.004226309,0.004678691
9535,0.070422105,0.6862203,0.24335763
9536,0.33318228,0.6598082,0.007009549
9537,0.012020398,0.98686904,0.0011105203
9538,0.2933453,0.2547124,0.45194232
9539,0.09319236,0.9061289,0.00067870994
9540,0.5281149,0.45311418,0.018770896
9541,0.21178572,0.781648,0.006566311
9542,0.05570493,0.94089484,0.0034002091
9543,0.022715382,0.97189087,0.005393755
9544,0.028742643,0.96899086,0.0022665446
9545,0.16689086,0.81938523,0.013723867
9546,0.0981129,0.9014769,0.00041014474
9547,0.03933905,0.19778569,0.7628753
9548,0.04992329,0.9479363,0.0021403518
9549,0.032157067,0.9630862,0.004756772
9550,0.35046074,0.61626744,0.033271845
9551,0.038777683,0.9576066,0.0036156566
9552,0.7830775,0.21210499,0.004817494
9553,0.99607,0.0037404331,0.00018950712
9554,0.31145248,0.68709165,0.0014558691
9555,0.99813217,0.0014037438,0.00046411765
9556,0.8667009,0.10223401,0.03106515
9557,0.050172046,0.9398745,0.009953539
9558,0.1124662,0.88216716,0.00536663
9559,0.10938428,0.8851903,0.0054254294
9560,0.12010452,0.8772427,0.0026527457
9561,0.98833305,0.0041569616,0.0075100297
9562,0.018867597,0.9734968,0.007635615
9563,0.7744537,0.16933598,0.05621038
9564,0.94008005,0.045262773,0.014657161
9565,0.296102,0.5714533,0.13244472
9566,0.6120319,0.3255056,0.062462557
9567,0.030042576,0.9659481,0.0040093525
9568,0.14074774,0.8565445,0.0027078018
9569,0.8269272,0.17201751,0.0010553002
9570,0.8473087,0.14675526,0.00593606
9571,0.31309605,0.6092311,0.0776728
9572,0.93257487,0.05619764,0.011227462
9573,0.71961397,0.27957717,0.0008088692
9574,0.04183913,0.94943696,0.00872393
9575,0.008456543,0.99019593,0.0013475661
9576,0.014762203,0.9822688,0.00296895
9577,0.3991917,0.59700626,0.0038019747
9578,0.9889065,0.0055810376,0.0055125165
9579,0.053819444,0.9362127,0.00996789
9580,0.034167808,0.9564234,0.009408835
9581,0.963319,0.030449843,0.0062311487
9582,0.046036914,0.94881743,0.005145603
9583,0.6391213,0.1741466,0.18673213
9584,0.9111799,0.086556055,0.0022640387
9585,0.43271008,0.45933414,0.107955806
9586,0.030006351,0.964062,0.0059316074
9587,0.22167237,0.75399065,0.024337038
9588,0.1685475,0.8253447,0.006107746
9589,0.30270597,0.6520061,0.045287948
9590,0.17177866,0.8166066,0.011614745
9591,0.3358439,0.64541847,0.01873763
9592,0.73874784,0.2417599,0.01949226
9593,0.1409329,0.85512125,0.0039457832
9594,0.025751418,0.971771,0.0024775406
9595,0.02735633,0.96617436,0.0064692954
9596,0.1634503,0.83481354,0.0017361388
9597,0.01595882,0.9820831,0.0019580615
9598,0.022027632,0.97731817,0.00065420306
9599,0.31290832,0.3772082,0.30988348
9600,0.04167971,0.95649755,0.0018226788
9601,0.3761866,0.5885061,0.03530727
9602,0.50400144,0.46334073,0.03265779
9603,0.87413573,0.08698178,0.038882427
9604,0.934044,0.06086464,0.005091375
9605,0.050674304,0.9001431,0.049182642
9606,0.08734724,0.9097509,0.002901904
9607,0.35936058,0.62749916,0.013140277
9608,0.3413319,0.5420376,0.11663048
9609,0.102173656,0.88705885,0.010767461
9610,0.9424658,0.056270733,0.001263444
9611,0.005753412,0.9923373,0.0019093127
9612,0.73906547,0.2595991,0.0013354245
9613,0.40065196,0.58804005,0.011307989
9614,0.9792685,0.015475317,0.0052561555
9615,0.86059034,0.1369217,0.0024879526
9616,0.19650497,0.79071146,0.012783555
9617,0.051126886,0.94750214,0.0013709121
9618,0.9827,0.010803449,0.006496613
9619,0.96550524,0.028309586,0.0061851405
9620,0.013220019,0.9847477,0.00203226
9621,0.07401286,0.04883305,0.8771541
9622,0.61128557,0.31671965,0.07199481
9623,0.040006485,0.95940256,0.00059098983
9624,0.16038655,0.8324186,0.0071948743
9625,0.35785332,0.58723587,0.054910816
9626,0.048302744,0.9483326,0.0033645942
9627,0.03735734,0.9575514,0.005091265
9628,0.17954095,0.7378684,0.082590625
9629,0.9960634,0.0025815153,0.0013550743
9630,0.05774362,0.94183046,0.0004258868
9631,0.050693784,0.94134146,0.007964801
9632,0.010625076,0.98763263,0.0017422488
9633,0.0070819287,0.991302,0.0016160698
9634,0.019150719,0.9797632,0.0010861114
9635,0.9107661,0.05153817,0.03769571
9636,0.71188396,0.2782093,0.009906725
9637,0.985388,0.011465249,0.0031467688
9638,0.017159253,0.9825064,0.0003344182
9639,0.11170721,0.8769394,0.011353386
9640,0.0672424,0.9252351,0.007522531
9641,0.3538255,0.54395145,0.102223076
9642,0.958048,0.028400313,0.013551716
9643,0.07828285,0.91859645,0.0031207101
9644,0.2576244,0.70254827,0.03982741
9645,0.10271648,0.89251304,0.0047704945
9646,0.7581536,0.23734123,0.004505176
9647,0.0564334,0.9398051,0.0037614757
9648,0.5577638,0.43764237,0.0045938385
9649,0.010312273,0.97115684,0.018530857
9650,0.41196638,0.5856108,0.0024228268
9651,0.028109979,0.9690477,0.0028423378
9652,0.25183052,0.7133575,0.034811936
9653,0.22459704,0.767342,0.008060974
9654,0.23700157,0.68257225,0.080426164
9655,0.014415516,0.9817515,0.0038330508
9656,0.827042,0.16562602,0.0073320256
9657,0.12770925,0.8719045,0.00038621863
9658,0.06376547,0.93519044,0.0010441019
9659,0.87154335,0.11797544,0.010481264
9660,0.12124645,0.4070545,0.47169903
9661,0.0023608857,0.99728966,0.00034942297
9662,0.30514768,0.6843507,0.010501581
9663,0.3637795,0.33001372,0.30620682
9664,0.98244,0.0061714076,0.011388614
9665,0.9090769,0.059173733,0.031749416
9666,0.62569463,0.37248185,0.0018234731
9667,0.5253573,0.4476825,0.026960177
9668,0.8759728,0.122728035,0.0012991955
9669,0.013072238,0.9851431,0.0017845969
9670,0.1420844,0.82001674,0.03789884
9671,0.07458921,0.92283714,0.0025736177
9672,0.21387705,0.7834309,0.0026921243
9673,0.019226119,0.96029085,0.020483037
9674,0.31255984,0.6868925,0.0005476862
9675,0.78538936,0.20694911,0.0076615536
9676,0.12310601,0.82745826,0.04943571
9677,0.12502684,0.870342,0.004631163
9678,0.018801376,0.98042893,0.0007696135
9679,0.9958099,0.0037730448,0.00041701054
9680,0.022732452,0.96910983,0.008157703
9681,0.117548965,0.85939413,0.023056917
9682,0.011107309,0.9827307,0.0061620115
9683,0.9896255,0.0028060693,0.0075683785
9684,0.18856585,0.80339926,0.0080349
9685,0.7957045,0.18360816,0.020687321
9686,0.47073027,0.4758456,0.053424112
9687,0.28014562,0.6933893,0.026465049
9688,0.8965288,0.09227253,0.011198686
9689,0.03588372,0.961634,0.0024823402
9690,0.88071924,0.10727617,0.012004517
9691,0.031391494,0.9672577,0.0013507687
9692,0.013553278,0.98570466,0.0007420466
9693,0.41125068,0.51241046,0.07633886
9694,0.23346096,0.76179,0.004749088
9695,0.032829605,0.9381022,0.029068276
9696,0.01937692,0.972193,0.0084300935
9697,0.23846172,0.75506383,0.006474443
9698,0.046497736,0.9515882,0.0019140865
9699,0.21654741,0.7782263,0.005226259
9700,0.3385894,0.625314,0.036096588
9701,0.064601846,0.9213098,0.014088278
9702,0.023309868,0.9687187,0.007971419
9703,0.022367975,0.97120136,0.006430621
9704,0.095904045,0.8983011,0.005794803
9705,0.71857285,0.26396808,0.017459022
9706,0.6325883,0.36425883,0.003152821
9707,0.99776244,0.002103422,0.00013414228
9708,0.9965237,0.002755601,0.0007206745
9709,0.17689255,0.8218035,0.0013039664
9710,0.024714196,0.96832734,0.006958515
9711,0.03496048,0.9536681,0.011371414
9712,0.04828098,0.9491218,0.0025971758
9713,0.2892414,0.6918997,0.018858936
9714,0.2254947,0.75888246,0.015622819
9715,0.97133285,0.022274803,0.006392362
9716,0.072248586,0.92330885,0.0044425605
9717,0.041047234,0.95465034,0.0043024537
9718,0.1070078,0.88342166,0.009570547
9719,0.07994408,0.9178353,0.0022205873
9720,0.14251147,0.8534102,0.004078344
9721,0.95036125,0.031930745,0.01770793
9722,0.015143806,0.9812298,0.0036264635
9723,0.35429394,0.5322531,0.11345299
9724,0.072271645,0.9242642,0.0034641614
9725,0.60428566,0.38575405,0.009960297
9726,0.61776894,0.3585412,0.023689838
9727,0.3572876,0.6144883,0.02822406
9728,0.23175983,0.7666147,0.0016254657
9729,0.0113464575,0.96820563,0.020447891
9730,0.006094563,0.99237484,0.0015305774
9731,0.3187257,0.63738817,0.0438861
9732,0.7626369,0.16735813,0.07000497
9733,0.9017572,0.078447774,0.019795077
9734,0.15384004,0.8394705,0.006689489
9735,0.86686534,0.12547275,0.0076619238
9736,0.04873892,0.9163049,0.03495619
9737,0.015094758,0.98056453,0.004340676
9738,0.08037422,0.9128575,0.006768323
9739,0.43774417,0.5388333,0.023422476
9740,0.462887,0.5285396,0.0085734455
9741,0.020473331,0.96737427,0.012152375
9742,0.94866496,0.02596024,0.025374785
9743,0.8722572,0.08749632,0.04024654
9744,0.88641715,0.09022956,0.023353234
9745,0.8721163,0.089338996,0.038544692
9746,0.7230152,0.2668577,0.010127135
9747,0.24443765,0.046928454,0.7086339
9748,0.13697824,0.8539414,0.009080324
9749,0.008241871,0.991046,0.0007120725
9750,0.5607345,0.43793273,0.0013327467
9751,0.07286871,0.9244915,0.0026397868
9752,0.005563193,0.99018425,0.004252558
9753,0.8737574,0.036008596,0.09023398
9754,0.0076285214,0.9915671,0.00080436084
9755,0.04196535,0.9567107,0.0013239733
9756,0.06586622,0.9298938,0.0042400295
9757,0.07751049,0.9206316,0.0018578824
9758,0.14492628,0.81309277,0.04198101
9759,0.31529185,0.68014467,0.004563441
9760,0.009872514,0.9862346,0.0038928739
9761,0.9990068,0.0008777989,0.000115441275
9762,0.3738935,0.62491924,0.0011872553
9763,0.40549913,0.56063503,0.033865858
9764,0.012417294,0.98712045,0.0004622304
9765,0.033332545,0.96119297,0.005474477
9766,0.17376964,0.6811377,0.14509274
9767,0.043217286,0.9485633,0.008219404
9768,0.39200044,0.59077907,0.017220449
9769,0.2764521,0.676518,0.04702995
9770,0.013579868,0.98326474,0.003155433
9771,0.05138857,0.9462269,0.0023845162
9772,0.954834,0.027700322,0.017465726
9773,0.6190091,0.36786234,0.013128589
9774,0.8494574,0.14791636,0.002626335
9775,0.5248882,0.4643351,0.010776608
9776,0.005793523,0.9902022,0.004004267
9777,0.7779692,0.12413071,0.09790012
9778,0.6590808,0.2781704,0.06274877
9779,0.106347434,0.8796524,0.014000174
9780,0.28974023,0.6788979,0.03136184
9781,0.030614404,0.96641916,0.002966442
9782,0.06014873,0.91500115,0.024850152
9783,0.38476065,0.40878466,0.20645468
9784,0.0057799434,0.9907494,0.0034705948
9785,0.07422884,0.91980684,0.005964365
9786,0.51749694,0.46839896,0.01410412
9787,0.99823856,0.0016478391,0.00011353413
9788,0.06516364,0.92862886,0.006207468
9789,0.074081704,0.9222748,0.0036434135
9790,0.2706427,0.71134067,0.018016607
9791,0.99505615,0.0014930554,0.0034507783
9792,0.33139664,0.6539017,0.014701687
9793,0.9897159,0.009999184,0.0002849907
9794,0.46464217,0.48969725,0.04566054
9795,0.34789756,0.6219087,0.030193785
9796,0.1071231,0.85093987,0.041936986
9797,0.009933696,0.9808028,0.009263586
9798,0.058208413,0.16586553,0.77592605
9799,0.7062124,0.17564332,0.11814428
9800,0.80064064,0.19610104,0.0032583496
9801,0.85341114,0.13649565,0.010093259
9802,0.08681464,0.88097346,0.03221189
9803,0.18503727,0.8012573,0.0137054315
9804,0.4306342,0.5591101,0.01025565
9805,0.02404792,0.9712223,0.0047297855
9806,0.11399791,0.8693703,0.016631829
9807,0.3338882,0.5447323,0.12137951
9808,0.6720523,0.32466087,0.0032867955
9809,0.852134,0.13490342,0.012962648
9810,0.9510604,0.026077949,0.02286158
9811,0.83468455,0.13311678,0.032198697
9812,0.09704261,0.867918,0.0350394
9813,0.64726746,0.30895752,0.043775048
9814,0.07782747,0.92145777,0.0007147568
9815,0.35094392,0.6375796,0.011476471
9816,0.98692906,0.012479593,0.0005913289
9817,0.3038892,0.67793536,0.018175472
9818,0.039446063,0.9595148,0.0010391196
9819,0.02525491,0.9742339,0.0005111715
9820,0.0065616593,0.9922699,0.0011684014
9821,0.1295006,0.840352,0.030147418
9822,0.036086246,0.962198,0.0017157025
9823,0.25158915,0.7242557,0.02415513
9824,0.2618632,0.73741627,0.00072052464
9825,0.9676233,0.02530984,0.0070668175
9826,0.29072863,0.69625825,0.013013142
9827,0.99595803,0.0034717687,0.00057017227
9828,0.95343274,0.04604275,0.0005245365
9829,0.79635376,0.096175306,0.10747093
9830,0.089857586,0.9095518,0.00059064064
9831,0.0030904498,0.9950459,0.0018636081
9832,0.5148963,0.4777702,0.007333528
9833,0.028205018,0.9710108,0.0007842148
9834,0.008187247,0.9865385,0.0052742986
9835,0.94189626,0.052752253,0.0053514736
9836,0.0037667449,0.9951892,0.0010440414
9837,0.99801743,0.0017087121,0.0002738037
9838,0.060837608,0.932892,0.006270336
9839,0.8694373,0.106716685,0.023846049
9840,0.04600948,0.95136505,0.0026254894
9841,0.99589974,0.0033251932,0.00077501405
9842,0.02058493,0.97612554,0.0032895776
9843,0.38506156,0.60857,0.0063684196
9844,0.04414569,0.94218546,0.013668887
9845,0.08806242,0.88578343,0.026154207
9846,0.6154386,0.36689648,0.017664976
9847,0.011839086,0.98703706,0.0011238396
9848,0.95904934,0.034939885,0.006010742
9849,0.76536644,0.21756929,0.017064258
9850,0.8624384,0.12729867,0.010262896
9851,0.026123807,0.95302415,0.020852115
9852,0.02774368,0.9719377,0.00031858092
9853,0.026538078,0.9724263,0.0010356315
9854,0.988698,0.010795603,0.00050636445
9855,0.8409829,0.15225032,0.0067667253
9856,0.70854056,0.13153295,0.1599265
9857,0.20280346,0.77624947,0.020947045
9858,0.35686362,0.6403184,0.0028180121
9859,0.51372916,0.37458616,0.111684665
9860,0.0273987,0.96129817,0.011303142
9861,0.74750715,0.22186285,0.030630052
9862,0.0420951,0.9494158,0.0084890835
9863,0.94955444,0.03806869,0.012376879
9864,0.31447962,0.5390381,0.14648227
9865,0.96100014,0.032391146,0.006608625
9866,0.71342045,0.2789886,0.0075909966
9867,0.044140212,0.9321442,0.023715615
9868,0.013469979,0.98225707,0.004272942
9869,0.051194597,0.94271296,0.006092466
9870,0.08784129,0.9045678,0.0075908815
9871,0.77570134,0.22049479,0.0038038956
9872,0.13863778,0.8391105,0.022251653
9873,0.024804655,0.9743313,0.0008639537
9874,0.04868681,0.94440216,0.006911034
9875,0.019325545,0.9800218,0.0006527315
9876,0.651834,0.33588028,0.012285673
9877,0.42304137,0.57532215,0.001636534
9878,0.12658112,0.87299126,0.00042765474
9879,0.06946521,0.92145747,0.009077271
9880,0.020469673,0.9737645,0.005765898
9881,0.95256734,0.040698506,0.0067341183
9882,0.15260404,0.83312905,0.014266878
9883,0.31378394,0.67474985,0.011466202
9884,0.1450242,0.84102315,0.01395262
9885,0.75094837,0.24077211,0.008279526
9886,0.004770674,0.9942075,0.0010217917
9887,0.14353919,0.8419807,0.014480089
9888,0.01859754,0.97889173,0.0025106834
9889,0.63837874,0.29376736,0.067853875
9890,0.06838604,0.92792773,0.0036861533
9891,0.8471483,0.14096136,0.011890368
9892,0.5914236,0.39690116,0.011675306
9893,0.3379005,0.6194669,0.042632595
9894,0.083498016,0.9079621,0.008539932
9895,0.7429838,0.17744389,0.07957229
9896,0.05758824,0.89409494,0.0483168
9897,0.097696304,0.8957026,0.006601065
9898,0.030655423,0.96804094,0.0013036958
9899,0.5620353,0.39433423,0.043630444
9900,0.006055393,0.9916917,0.0022528796
9901,0.36101678,0.60915893,0.029824303
9902,0.01873076,0.95929426,0.021975018
9903,0.2853718,0.7124668,0.002161454
9904,0.7843074,0.20257492,0.013117609
9905,0.00326598,0.9909546,0.005779445
9906,0.11761723,0.86236197,0.020020775
9907,0.9839708,0.006064526,0.0099647045
9908,0.013434663,0.9848311,0.0017342723
